"id_equipos","name","marca","serial","name","hora_salida","observaciones","cliente"
"3228",AA ACRP100,APC,JK1213009088,AA-12874,"2023-03-09 19:25:28","Se realizo visita por atención de emergencia o alarma en de humidificador  , se revisa el equipo y no se encuentran alarmas activas, se revisa el log de eventos y no se encuentra alguna alarma.
se procede a realizar pruebas y todo opera con normalidad, drenaje del humidiicador funciona bien, se toman parametros electricos  de funcionamiento y se deja equipo operativo ",COOL AIR MULTIAIRES S.A.S.
"3228",AA ACRP100,APC,JK1213009088,AA-12563,"2023-02-22 19:51:39","Mantenimiento preventivo general.

Lavado de unidad condensadora, ajuste de motor ventilador, lavado de aspas e inspección de bornes de conexión eléctrica y rodamientos, ajuste y limpieza de tablero de potencia y control. 

Intervención de unidad evaporador,  desmonte y limpieza de filtros con aire a presión, desmonte y lavado de bomba de condensados y canister humidificador. 
Ajuste y limpieza de componentes eléctricos y electrónicos en tablero principal, inspección de cableado, plugs y puntos de contacto eléctrico. 
Ajuste y limpieza de variador de frecuencia  de velocidad del compresor.
Inspección de bornes de conexión de motores ventiladores y compresor.
Ajuste de tornilleria y limpieza general. 


Se recomienda cambio de filtros de aire para la próxima rutina de mantenimiento preventivo.  
Se recomienda cambio de contactores de resistencias de calefacción, se presenta desgaste en los dos contactores. 

La unidad queda operativa y sin alarmas activas. 
El cliente autoriza cerrar el reporte técnico sin la firma. 
",COOL AIR MULTIAIRES S.A.S.
"50435264-a1fa-ca6c-d65d-5d35c636ba0e",A.A. ACRD600P #1 BLOQUE 19 APOLO ,APC,JK1821004033,AA-12623,"2023-02-02 20:48:13","Se realizó revisión del funcionamiento del equipo tipo Inrow acrd 600.

Con el.fin de verificar el correcto funcionamiento del mismo.
El.cual fue exitoso.

Se toman  Parámetros de.funcionamiento, presiones, consumos electricos de los diferentes componentes del equipo, se chequean borneras de conexión de control y potencia,  se verifica que no se encuentren posibles.fugas de refrigerante en el.sistema.

Se chequea el log de eventos y no muestra alertas significativas.

Equipo trabaja con normalidad sin alarmas activas.
",UNIVERSIDAD EAFIT COP
"3e7a7371-2fba-d403-fcf9-5ae32aab1084",AIRE AUNIFLAIR - EAFIT BL 18 UMA 1,UNIFLAIR,UCV101363,AA-12565,"2023-02-02 20:46:41","Mantenimiento preventivo general.

Se suministra y se cambia guata de los.filtrs de aire.
Lavado de serpentín condensadores.
Limpieza de latoneria y serpentín evaporador.

Ajuste mecánico a ventiladores de unidades condensadores y evaporador.

Inspección y descarte de fugas de refrigerante.
Inspección de funcionamiento general.
Inspección de acometidas eléctricas y bornes de conexión.

Ajuste de tornilleria estructural y de gabinete eléctrico de control y poder.

Calibración de sensores de temperatura y humedad relativa y lectura de parámetros electromecánicos.

Unidad operativa y sin alarmas activas.",UNIVERSIDAD EAFIT COP
"20fe7d07-5bbb-1b33-9edd-59ef9e94a5fe",AIRE ACONDICIONADO,UNIFLAIR,SCA131148,AA-12333,"2023-01-13 16:24:00"," se inicia el mantenimiento correctivo se ingresa material al area del puerto por zona franca, se procede a recoger del sistema de refrigeración el gas refrigerante, se desconecta la unidad compresora que se encuentra averiado, también se desmonta el filtro secador del sistema y se procede a instalar la unidad compresor con filtro nuevo, se  realiza básico con verificación de vacuómetro  esta llega a 500 micrones, aun así se deja en seguimiento por 12 horas para verificar que no haya fugas, se sostiene el vacío y se procede a realizar carga de refrigerante 407C con 4.15 kg que fue la cantidad recuperada del sistema se enciende  y se verifica el funcionamiento el compresor trabaja sin problema aun así se realiza seguimiento pero se detecta caída de presión por la línea de succión y alarma el equipo se realiza una revision total del sistema para detectar la causa del  problema, se encuentra que la valvula de expansión no está generando paso y debido a esa situación se cae la presión de refrigerante en la línea de succión y el  super heart es alto en el compresor, se trata de ver si se puede corregir el problema pero esta valvula no expande se debe  realizar cambio por una valvula nueva y dejar el equipo en condiciones optimas de trabajo 
 NOTA: la valvula cuenta con las siguientes características
modelo=TX6-N13
tipo de refrigerante= R407C
también tiene estos siguientes datos
MOP+18°C
801656
K1608
aun así se deja el equipo por fuera de servicio para evitar otros posibles daños en el sistema
 las protecciones del sistema como presostato de baja esta calibrado para que se apague en 20 psi y  el presostato de alta esta para que apague el sistema en 380 pis
",SOCIEDAD PTO IND AGUADULCE SA-CON IVA
"3e7a7371-2fba-d403-fcf9-5ae32aab1084",AIRE AUNIFLAIR - EAFIT BL 18 UMA 1,UNIFLAIR,UCV101363,AA-12299,"2023-01-03 00:02:40","El equipo se estaba alarmando por secuencia de fases.
En las instalaciones en el momento estaban funcionando con la planta eléctrica y los equipos funcionaban bien por 5 minutos y se reiniciaban alarmándose por fases.
El Aire mientras tenía el voltaje de alimentación correcta funcionaban bien sin problemas y enfriando bien el sitio. Pero se le hace entender al cliente que el problema proviene de la alimentación eléctrica del equipo.
Después de encontrar una caída de tensión en  una fase en el transformador de la subestación que se encontraba fisurada y aterrizaba la fase, se pudo solucionar el problemas y el equipo empezó a funcionar bien hasta que pudieron terminar los trabajos eléctricos y normalizar la red a la normal.
Después de tener el aire operando bien se espera por una hora aproximadamente hasta que el sitio se encuentre en condiciones ambientales aceptables.
Se informa al salir del sitio al equipo de monitoreo de Tocancipá para hacerle saber que ya estaba solucionado el inconveniente de alta temperatura que estaba registrando el data center.",UNIVERSIDAD EAFIT COP
"3e7a7371-2fba-d403-fcf9-5ae32aab1084",AIRE AUNIFLAIR - EAFIT BL 18 UMA 1,UNIFLAIR,UCV101363,AA-12084,"2022-12-09 17:46:35","Se atendió novedad presentada en el humidificador del equipo. 

La unidad reportaba perdida de agua debido a la baja conductividad eléctrica que presentaba el agua que llega al cilindro humidificador.  
Debido a la baja conductividad, el equipo evacua y repone constantemente agua en el humidificador, lo que ocasiona la notificación de alarma. 
En el sitio no se presentaba derrame de liquidos fuera del equipo. 

Se consulto si hubo algún cambio o interrupción en el suministro de agua en el edificio pero el señor Carlos Jaramillo de la universidad Eafit informa que no se han presentado cambio en dicha red hidráulica. 

Finalmente se deja el equipo sin alarmas activas. 

La universidad Eafit hará mediciones periódicas a la conductividad del agua para determinar el valor promedio y definir si es necesario el cambio de los humidificadores por una referencia que se acomode a las condiciones de conductividad eléctrica del agua 
en el lugar. 

La unidad queda operativa y sin alarmas activas. 
",UNIVERSIDAD EAFIT COP
"50435264-a1fa-ca6c-d65d-5d35c636ba0e",A.A. ACRD600P #1 BLOQUE 19 APOLO ,APC,JK1821004033,AA-12014,"2022-11-27 17:02:06","Se llega a sitio a las 7 am para realizar el acompañamiento en las labores programadas para dar soporte al funcionamiento del aire acondicionado.
Se realizó inspección del funcionamiento del equipo  con el fin de verificar su correcto funcionamiento.
Se realizó un primer corte de energía el cual duro 11 minutos al restablecer potencia el equipo opera con normalidad.
Se realizó un segundo corte el cual duró 15 minutos al restablecer equipo funciona bien.
Se realizó un tercer corte de 12 minutos, al.restablecer potencia equipo funciona con normalidad.
Se chequean parámetros de.funcionamiento y equipo queda operativo sin alarmas activas.
Se sale del.sitio a las 11 de la.mañana.",UNIVERSIDAD EAFIT COP
"257ff419-a18d-7ca3-2eaa-5ea1a26f0a83",A.A ACRP-100 DATACENTER #1,APC,UK1008210542,AA-12013,"2022-11-24 18:02:18","Se realizó visita para dejar fuera de servicio el aire número 1.
Ya que se debe programar visita para.cambio de filtro de piedra y aceite del compresor, esto con el fin de evitar desgaste en el bobinado del mismo y no acortar la vida útil del equipo.
Se dejan aires nunero 2 y 3 trabajando en simultáneo para acondicionar la carga del datacenter.
No se dejan unidades en backup.
Equipos quedan trabajando sin alarmas.",COOL AIR MULTIAIRES S.A.S.
"2d94dc50-a50f-546c-da07-59ef9e0209d1",AIRE ACONDICIONADO,UNIFLAIR,SCA131149,AA-11952,"2022-11-17 18:28:11",se verifica el funcionamiento del aire y se inicia el mantenimiento preventivo se ajusta control y sistema eléctrico se verifica que no haya fugas se lavan filtros de micro particulado se realiza encendido se verifica funcionamiento queda bien,SOCIEDAD PTO IND AGUADULCE SA-CON IVA
"27b52a38-dd13-4194-999a-59ef9e57afee",AIRE ACONDICIONADO,UNIFLAIR,SCA131150,AA-11944,"2022-11-17 18:28:00","se continua con la verificación del problema del aire acondicionado, ve verifica las bobinas de los motores ventiladores del evaporador y unidad condensadora estos se encuentran bien se verifica la resistencia del des humificador esta está bien se verifica el transformador este también se encuentra bien se verifica las bobinas de la unida compresora esta está bien, aúna si se reajusta el sistema de cables del sistema y se realiza encendido para detectar otras anomalías, efectivamente se decta que la unidad compreso tiene un sonido interno  mecánico y de inmediatamente se dispara el breakers  dando a saber que la unidad compreso se encuentra malo por desgaste mecánico se debe realizar cambio de la unidad, aun así se le realiza mantenimiento preventivo al sistema
NOTA: para realizar este correctivo se necesita los siguientes materiales
unidad compresora de modelo=ZR61KCE-TFS-522
SERIAL=16B244476C
soldadura de plata
fundente 
refrigerante R407C
filtro secador de 5/8 co la siguiente especificación MODELO=SC165S
nitrógeno
cargador de 1/4
esto hasta el momento",SOCIEDAD PTO IND AGUADULCE SA-CON IVA
"20fe7d07-5bbb-1b33-9edd-59ef9e94a5fe",AIRE ACONDICIONADO,UNIFLAIR,SCA131148,AA-11953,"2022-11-17 18:27:17",se verifica el funcionamiento del aire y se inicia el mantenimiento preventivo se ajusta control y sistema eléctrico se verifica que no haya fugas se lavan filtros de micro particulado se realiza encendido se verifica funcionamiento queda bien,SOCIEDAD PTO IND AGUADULCE SA-CON IVA
"631d3fda-1540-c151-a272-5d35c77f687d",A.A. ACRD600P #2 BLOQUE 19 APOLO ,APC,JK1831002840,AA-11928,"2022-11-16 15:27:56","se realizo visita por alarma en el aire numero 2 de apolo.
se llega a sitio y equipo presenta alarma por baja presion, lo cual es muestrqa de posible fuga en el sistema, se verifica tuberia de condensadora y manejadora y no se evidencia fuga. 
equipo se deja fuera de servicio, se debe programar visita para determinar el punto de la fuga y tomar acciones correctivas.
se deja el aire numero 1 operativo asumiendo la carga del datacenter.
",UNIVERSIDAD EAFIT COP
"50435264-a1fa-ca6c-d65d-5d35c636ba0e",A.A. ACRD600P #1 BLOQUE 19 APOLO ,APC,JK1821004033,AA-11927,"2022-11-15 21:12:12","Se diagnostica unidad de aire acondicionado del centro de computo de Apolo. 

La unidad #2 presenta falla por ""baja presión"" de refrigerante. 

Arranqué el equipo para verificar su funcionamiento. Durante la carga nominal de enfriamiento (12.5kw) las presiones del equipo se sostuvieron dentro del rango normal de operación, Presión  de alta: 320psig - Presión de Baja: 125 psig durante unos 15 a 20 minutos. 
Luego, cuando el sistema tuvo que hacer proceso de deshumidificación y/o se aumentó su capacidad nominal de 12.5 a  25.0 kw (modificando su configuración de Automática a Máxima) las presiones del equipo se redujeron drásticamente bajando a Presión de alta:  290 psig - Presión de Baja  65 psig, lo que llevó al equipo a notificar falla por baja presión. 
En varias ocasiones se presento el mismo efecto realizando la misma prueba. 

Para identificar el posible punto de escape de refrigerante desmonté varios componentes en la unidad interior (evaporador) para llegar hasta las tuberías de refrigeración.  En el sistema hay varios puntos de conexión roscada que podrían facilitar el escape de refrigerante, en el racor de la tubería de descarga del compresor se identifica presencia de aceite al igual que en el racor  inferior del separador de aceite.  

La acción correctiva inicial es: 

1. Recuperar refrigerante R410a del equipo y pesar la cantidad total recuperada (comparar con la carga total suministrada en el momento del arranque para definir la cantidad de refrigerante que se escapó). 
2. Presurizar tuberías de refrigeración, independizar los circuitos de refrigeración en evaporador, condensador y linea de gas caliente y linea de liquido a través de las válvulas de corte instaladas en el equipo. 
3. Hacer pruebas de presión positiva durante 24 horas para identificar caídas de presión por escape en las tuberías.

Si se identifica el punto de escape de refrigerante en una de las uniones roscadas en el evaporador, no es necesario cambiar el filtro secador del equipo.  Si el escape se presenta en algún tramo de las tuberías y toca soldar para sellar el escape , se debe cambiar el filtro secador. 

Si la solución es requintar conexiones roscadas: 

4.  Se puede proceder a realizar triple vacío al sistema. 
5. Carga de refrigerante R410a 
6. Arranque del equipo nuevamente. 

Si es necesario soldar las tuberías se debe: 

4 . Soldar punto de escape.
5. cambio de filtro secador. 
6. Hacer prueba de presión positiva durante 12 horas. 
7. Realizar triple vacío al sistema. 
5. Carga de refrigerante R410a 
6. Arranque del equipo nuevamente. 


La unidad queda fuera de servicio para seguridad del equipo. 
Se notifica al señor Carlos Jiménez la situación.







",UNIVERSIDAD EAFIT COP
"20fe7d07-5bbb-1b33-9edd-59ef9e94a5fe",AIRE ACONDICIONADO,UNIFLAIR,SCA131148,AA-11924,"2022-11-12 16:28:26","se atiende llamado por falla en el sistema se inicia la revision del equipo, se encontró un mini-Bricker tripeado en su efecto disparado se verifica la causa, pero no se pudo detectar la falla ya que se inició en el area lluvias, se suspende asta el día 12 de la fecha, pero aun continúan las lluvias, se le imforma al ingeniero que por motivo de lluvias no se puede abrir el aire acondicionado y las condiciones climaticas   no son las mejore aun asi se le imforma que se va a delantar la jornada de mantenimiento para poder realizar la revicion y  los correctivos, el area queda trabajando con dos equipos de aire acondicionado que son #2  y #3 y con el personal en seguimiento continuo",SOCIEDAD PTO IND AGUADULCE SA-CON IVA
"44b2f1b7-48f7-218d-f8e5-6170399c9eb7",AA ACRD600P,APC,JK2117000986,AA-11872,"2022-11-03 21:42:26","Se ingresa a sitio se encuentra equipo de aire acondicionado en estado normal de funcionamiento sin presentar alarma
Se realiza visita técnica para realizar la instalación de los filtros de microparticulas de aire 
Se retira del sitio y el equipo queda operativo sin presentar 
",FANALCA S A
"73cdf468-52d9-b3d3-8b5a-61703a23de43",AA ACRD600P,APC,JK2117000712,AA-11871,"2022-11-03 21:42:00","Se ingresa a sitio se encuentra equipo de aire acondicionado en estado normal de funcionamiento sin presentar alarma
Se realiza visita técnica para realizar la instalación de los filtros de microparticulas de aire
Se retira del sitio y el equipo queda operativo sin presentar alarma 
Se retira del sitio y el equipo queda operativo sin presentar alarma ",FANALCA S A
"3e7a7371-2fba-d403-fcf9-5ae32aab1084",AIRE AUNIFLAIR - EAFIT BL 18 UMA 1,UNIFLAIR,UCV101363,AA-11772,"2022-10-21 02:47:49","Mantenimiento preventivo general.

Lavado de filtros de aire.
Lavado de serpentín condensadores.
Limpieza de latoneria

Ajuste mecánico a ventiladores de unidad condensadora

Inspección y descarte de fugas de refrigerante.
Inspección de funcionamiento general.
Inspección de acometidas eléctricas y bornes de conexión.

Ajuste de tornilleria estructural y de gabinete eléctrico de control y poder.

Calibración de sensores de temperatura y humedad relativa y lectura de parámetros electromecánicos.

Unidad operativa con un solo circuito de refrigeración.

Nota: Equipo requiere cambio o reparación del.motor ventilador de la.condensadora ya que se encuentra pegado mecánicamente.

Datos del motor son: 
Marca : HIDRA
MODELO: R11R- 45LPS-6M-5105
1-230V 50/60HZ
SERIAL :0311 -4-04-0470



Nota: Queda pendiente mantenimiento,limpieza y ajuste del evaporador. Ya que el equipo presenta falla en compresor y el datacenter no es posible acondicionar con un solo circuito de refrigeración.
",UNIVERSIDAD EAFIT COP
"50435264-a1fa-ca6c-d65d-5d35c636ba0e",A.A. ACRD600P #1 BLOQUE 19 APOLO ,APC,JK1821004033,AA-11740,"2022-10-21 02:42:31","Ejecución de mantenimiento preventivo.
Sin Cambio de filtros de aire, limpieza general de componentes eléctricos, electrónicos y mecánicos.
Lavado general de unidad condensadora, gran cantidad de suciedad en el serpentin.
Inspección de funcionamiento en motores ventiladores, compresor y bomba de condensado.
Equipo operativo y sin alarmas activas ",UNIVERSIDAD EAFIT COP
"631d3fda-1540-c151-a272-5d35c77f687d",A.A. ACRD600P #2 BLOQUE 19 APOLO ,APC,JK1831002840,AA-11748,"2022-10-21 02:40:17","Ejecución de mantenimiento preventivo.
Sin Cambio de filtros de aire, limpieza general de componentes eléctricos, electrónicos y mecánicos.
Lavado general de unidad condensadora, gran cantidad de suciedad en el serpentin.
Inspección de funcionamiento en motores ventiladores, compresor y bomba de condensado.
Equipo operativo y sin alarmas activas",UNIVERSIDAD EAFIT COP
"3e7a7371-2fba-d403-fcf9-5ae32aab1084",AIRE AUNIFLAIR - EAFIT BL 18 UMA 1,UNIFLAIR,UCV101363,AA-11666,"2022-10-21 02:37:59"," Se reemplaza y se instala contactor abb  y contacto auxiliar para resistencia número dos del equipo.

Referencia de contactor instalado:
MARCA :ABB
MODELO: AF30Z-30


El.contactor del compresor número 1 queda pendiente para cambio.
La referencia de este es : 

Marca : AEG 
MODELO : Luces
CAPACIDAD: 12HP A 208V

Y El contacto auxiliar del mismo.
MODELO: HS8K
MARCA: AEG
TIPO:  N.O

Se realizó prueba y equipo funciona correctamente.

",UNIVERSIDAD EAFIT COP
"257ff419-a18d-7ca3-2eaa-5ea1a26f0a83",A.A ACRP-100 DATACENTER #1,APC,UK1008210542,AA-11703,"2022-10-15 20:10:11","Se continua con el proceso de  vació al equipo. 

Ayer 11 de octubre se verifico las condiciones de vació del sistema, el vacuometro indicó 6000 Micrones  a las 8:30 am luego de estar  en proceso de vació desde el 10 de octubre a las 5:00 pm. 

Hoy 12 de octubre el vacuómetro indico 930 Micrones a las 8:15 am. 

Aun no se ha llegado al primer vació, razón por la cual se solicita a la ingeniera Sara Castaño de Multiaires, aceite para bomba de vació, con el propósito de cambiar el que actualmente tienen las bombas y poder tener mejores resultados en menor tiempo posible. 

A las 10:30 am se logra llegar a 354 Micrones y se logra el primer vació  de los 3 que debe logar el sistema.  Se corta el vació con nitrógeno y nuevamente se da inicio a  proceso de segundo vació.  
Al medio día, la ingeniera Sara Castaño trae aceite para la bomba por lo que se procede a realizar el cambio. 
Se da continuidad al proceso y  a las 4:30 pm  el segundo vació se mide a 660 Micrones, en este momento llega personal de la red contra incendios y toca retirarnos de la sala. 

El equipo queda con la bomba de vació trabajando durante toda la noche. ",COOL AIR MULTIAIRES S.A.S.
"257ff419-a18d-7ca3-2eaa-5ea1a26f0a83",A.A ACRP-100 DATACENTER #1,APC,UK1008210542,AA-11735,"2022-10-15 20:08:22","Se interrumpe tercer vació al sistema, se logra llevar el equipo hasta 215 Micrones de vació.

Se procede a cortar vació con Refrigerante R407c.
Se arranca el equipo y se suministran 62 lb de refrigerante en total. 

El equipo responde acorde a las expectativas de funcionamiento.

Se verifican presiones del sistema, funcionamiento de unidad condensadora y corriente del compresor. 

En general las condiciones de operación del equipo son las correctas. Nivel de aceite de compresor a mitad de mirilla, sin problema. 

Desde este momento se debe realizar un monitoreo periódico al equipo y establecer la rutina de cambio de filtro de acidez y aceite del compresor  para garantizar la durabilidad del nuevo compresor. 

Se recomienda el cambio de filtros de aire a la unidad. 

Se deja la unidad en funcionamiento por solicitud de Sara Castaño de Multiaires.  Los equipos 2 y 3 (ACRD600) se dejan configurados para que uno quede en back up de la otra unidad. 

No quedan alarmas activas. 


 ",COOL AIR MULTIAIRES S.A.S.
"257ff419-a18d-7ca3-2eaa-5ea1a26f0a83",A.A ACRP-100 DATACENTER #1,APC,UK1008210542,AA-11638,"2022-10-15 20:06:29","Se ejecuta el mantenimiento preventivo  mientras al equipo se le realiza vació a todo el sistema de tuberías de refrigeración para poder arrancar el nuevo compresor,  la ingeniera Sara Castaño de Multi Aire  autoriza la ejecución. 

Lavado de serpentín condensador, limpieza de tablero eléctrico de potencia y control e inspección de componentes de control y moto ventilador.  Se recomienda desmontar el ducto deflector de aire instalado en la unidad condensadora, el propósito es mejorar el acceso a todo el equipo. Hace unos meses, después de la renovación del edificio de talleres, se había presentado esta observación.  

Mantenimiento a unidad evaporador. 
Ajuste y limpieza de tablero eléctrico de potencia y control.  Inspección de conectores y plugs, ajuste de contactores y bornes de conexión. 

Limpieza general de latoneria , moto ventiladores y serpentín evaporador,  limpieza e inspección de bandeja  y bomba de condensados. 

Instalación de Canister humidificador que se había retirado para hacer pruebas en equipo de aire acondicionado del edificio PCC. 

Se hizo aspiración de filtros de aire pero en general su estado es de deterioro, se debe cambiar kit de filtros de aire. 

No hay toma de datos eléctricos ya que el sistema aun no se puede arrancar, el equipo sigue en proceso de vació. . ",COOL AIR MULTIAIRES S.A.S.
"257ff419-a18d-7ca3-2eaa-5ea1a26f0a83",A.A ACRP-100 DATACENTER #1,APC,UK1008210542,AA-11714,"2022-10-15 20:05:14","A las 8:50 am el vacuometro indicó 295 Micrones del  segundo vació, se interrumpe el proceso y se corta haciendo pasar nitrógeno gaseoso al sistema. 
Posteriormente este nitrógeno es evacuado del equipo y se inicia  el tercer y ultimo proceso de vació previo al arranque del compresor. 

En horas de la tarde se presenta una fuerte tormenta eléctrica con lluvias  que hace bajar la temperatura exterior haciendo que el proceso de vació se haga mas lento.
A las 430 pm el vacuometro indica  razón por la cual no se puede arrancar el equipo. 

La bomba de vació debe continuar trabajando hasta llegar a  un valor entre 250 a 300 Micrones 
 para poder arrancar el compresor.  
Se notifica al personal Metro y a la ingeniera Sara Castaño de Multi Aires. ",COOL AIR MULTIAIRES S.A.S.
"3228",AA ACRP100,APC,JK1213009088,AA-11716,"2022-10-14 13:06:57","Desmonte, ajuste y limpieza de los principales componentes de operación, ventiladores, resistencias de calefacción, bomba de condensados, canister humidificador y filtros de aire.

Ajuste y limpieza de tablero eléctrico de potencia y control.
Ajuste, limpieza e inspección de contactores, conectores y borneras de conexión.

Toma de datos operativos, inspección de funcionamiento general y estado de unidad condensadora.
Inspección de nivel de aceite y carga de refrigerante, ambas variables en condiciones normales.

Se recomienda:

1. Cambio de los dos contactores de las resistencias de calefacción, se evidencia deterioro y recalentamiento.
Descripción: Contactor, NR 24VAC 16 AMP 1NO - Spare Part (ACRP100 - heater)
Numero de parte: W451-0141.


2. Cambio de filtros de aire, los actuales están deteriorados y casi a punto de obstrucción total al paso de aire.
Descripción: FILTER AIR 30% 418X470X96 MM (Standard).
Numero de parte: W875-2013

El equipo queda operativo sin alarmas activas",COOL AIR MULTIAIRES S.A.S.
"3480053f-9426-5d56-8b3d-5e975db79f2c",A.A ACRD-600P DATACENTER #3,APC,JK1905003685,AA-11637,"2022-10-14 13:05:00","Desmonte, ajuste y limpieza de los principales componentes de operación, ventiladores, resistencias de calefacción, bomba de condensados, canister humidificador y filtros de aire.

Ajuste y limpieza de tablero eléctrico de potencia y control.
Ajuste, limpieza e inspección de contactores, conectores y borneras de conexión.

Toma de datos operativos, inspección de funcionamiento general y estado de unidad condensadora.
Inspección de nivel de aceite y carga de refrigerante, ambas variables en condiciones normales.

Se recomienda:

1. Cambio de un contactor  de las resistencias de calefacción, se evidencia deterioro y recalentamiento.
Descripción: Contactor, NR 24VAC 16 AMP 1NO - Spare Part (ACRP100 - heater)
Numero de parte: W451-0141.


2. Cambio de filtros de aire, los actuales están deteriorados y casi a punto de obstrucción total al paso de aire.
Descripción: FILTER AIR 30% 418X470X96 MM (Standard).
Numero de parte: W875-2013

El equipo queda operativo sin alarmas activas ",COOL AIR MULTIAIRES S.A.S.
"3480053f-9426-5d56-8b3d-5e975db79f2c",A.A ACRD-600P DATACENTER #3,APC,JK1905003685,AA-11649,"2022-10-14 13:05:00","Desmonte, ajuste y limpieza de los principales componentes de operación, ventiladores, resistencias de calefacción, bomba de condensados, canister humidificador y filtros de aire.

Ajuste y limpieza de tablero eléctrico de potencia y control.
Ajuste, limpieza e inspección de contactores, conectores y borneras de conexión.

Toma de datos operativos, inspección de funcionamiento general y estado de unidad condensadora.
Inspección de nivel de aceite y carga de refrigerante, ambas variables en condiciones normales.

Se recomienda:

1. Cambio de los dos  contactores de las resistencias de calefacción, se evidencia deterioro y recalentamiento.
Descripción: Contactor, NR 24VAC 16 AMP 1NO - Spare Part (ACRP100 - heater)
Numero de parte: W451-0141.


2. Cambio de filtros de aire, los actuales están deteriorados y casi a punto de obstrucción total al paso de aire.
Descripción: FILTER AIR 30% 418X470X96 MM (Standard).
Numero de parte: W875-2013

El equipo queda operativo sin alarmas activas",COOL AIR MULTIAIRES S.A.S.
"257ff419-a18d-7ca3-2eaa-5ea1a26f0a83",A.A ACRP-100 DATACENTER #1,APC,UK1008210542,AA-11647,"2022-10-11 20:31:20","Se da inicio a la actividad hasta las 9:15 de la mañana, hora en la que se pudo ingresar a a las instalaciones del Metro de Medellín y momento en el cual el personal de la red contra incendios desactivo la red. 

La prueba de presión positiva se sostuvo desde el viernes 7 hasta hoy 10 de octubre a 300 psig. 

Se procede a evacuar la presión de nitrógeno para acoplar  las demás tuberías del sistema y terminar de conectar electro mecánicamente la unidad. 

Se hace instalación de filtro de acidez en la tubería de la linea de liquido a la salida del condensador.
Se limpian tuberías de refrigeración entre las lineas de gas caliente y linea de liquido, al igual que unidad condensador.  
Se presurizó cilindro que contiene nuevo filtro de acidez para descartar fugas. 

finalmente se acopla todo el equipo como unidad de aire acondicionado, se instalan acometidas eléctricas y drenajes, se conecta cable de red para facilitar monitoreo remoto y se instala y deja en funcionamiento bomba de vació.

",COOL AIR MULTIAIRES S.A.S.
"257ff419-a18d-7ca3-2eaa-5ea1a26f0a83",A.A ACRP-100 DATACENTER #1,APC,UK1008210542,AA-11643,"2022-10-10 19:59:53","Se da continuidad a la actividad de cambio de compresor. 

Se procede a la instalación del nuevo compresor. 
Instalamos acometida para alimentación eléctrica. Se cambian empaques para sello en acople de tuberías de refrigeración. 

Se cambia tramo de tubería de refrigeración que se doblo trasladando el rack a la hilera donde se instala el equipo.  

Se reinstalan al equipo, válvulas solenoides, presostatos, variador de frecuencia y demás componentes que se desmontaron para la soldadura del filtro secador y visor de liquido nuevos. 

Se lleva a la hilera la unidad, se acoplan tapones en la tubería de refrigeración a la entrada y salida del equipo para realizar prueba de hermeticidad en las tuberías a 300 psig. 

A las 4:30 se para actividad por solicitud de personal de la red contra incendios. 


  ",COOL AIR MULTIAIRES S.A.S.
"257ff419-a18d-7ca3-2eaa-5ea1a26f0a83",A.A ACRP-100 DATACENTER #1,APC,UK1008210542,AA-11549,"2022-10-10 19:56:48","Actividades correctivas para cambio de compresor.

Se retira el rack de la hilera para proceder con el desmonte del compresor, previamente se había recuperado el refrigerante del sistema. 

Desconexión electrifica y mecánica del compresor. 

Se retira filtro secador y visor de  liquido de las tuberías de refrigeración con proceso de soldadura oxiacetileno.  

Se realiza limpieza de tuberías de refrigeración del evaporador con nitrógeno y agente limpiador R141b. 

Se hace instalación de filtro secador y visor de liquido en la tubería de refrigeración haciendo proceso de soldadura con atmósfera controlada para evitar hollín dentro de las tuberías.

Un tramo de tubería a la llegada del equipo de dobló cuando se llevaba el evaporador a la hilera donde queda instalado, se debe cambiar este tramo de tubería. 

la actividad se para a las 4:30 pm porque personal de la red contra incendios solicita parar actividad. 
",COOL AIR MULTIAIRES S.A.S.
"44b2f1b7-48f7-218d-f8e5-6170399c9eb7",AA ACRD600P,APC,JK2117000986,AA-11410,"2022-09-06 21:24:48","Se ingresa a sitio se encuentra equipo de aire acondicionado en estado normal de funcionamiento
Se realiza mantenimiento preventivo y limpieza general de gabinete
Se realiza limpieza de filtros de microparticulas de polvo marca apc customer parte 875-2013A
AmAir300E cantidad 3 unidades
Se realiza mantenimiento y ajuste de piezas mecánicas y electricas
Se verifica visualmente estado de los ventiladores ok
Se realiza lavado y limpieza de unidad condesadora con líquido desincrustante
Se realiza descarga de log de eventos
Se realiza prueba de funcionamiento ok
Se retira del sitio y el equipo queda operativo sin presentar alarma",FANALCA S A
"73cdf468-52d9-b3d3-8b5a-61703a23de43",AA ACRD600P,APC,JK2117000712,AA-11409,"2022-09-06 21:22:09","Se ingresa a sitio se encuentra equipo de aire acondicionado en estado normal de funcionamiento
Se realiza mantenimiento preventivo y limpieza general de gabinete
Se realiza limpieza de filtros  de microparticulas de polvo marca apc  customer parte 875-2013A 
AmAir300E  cantidad 3 unidades 
Se realiza mantenimiento y ajuste de piezas mecánicas y electricas 
Se verifica visualmente estado de los ventiladores ok  
Se realiza lavado y limpieza de unidad condesadora con líquido desincrustante 
Se realiza descarga de log de eventos
Se realiza prueba de funcionamiento ok
Se retira del sitio y el equipo queda operativo sin presentar alarma 
",FANALCA S A
